label,text-cat,length-cat,containsMention-cat,isWeekend-cat
0,"i heard he stopped singing.  it's a shame� ? http://blip.fm/~3xath",68,0,0
0,"@theletterj couldn't agree more. people keep stealing my elastic band ball ",75,1,0
0,"stuck inside...poorly little people ",36,0,0
0,"@mizfitonline is ur host down? i'm getting nothin' ",51,1,0
0,"@lyn_ thanks hun.. didnt even no he was going to be on... pitty we couldnt see him sing ",88,1,0
0,"@myrtti  ouch",13,1,0
0,"i'm all snuffly and then hot and cold tired and bunged up.  woe is me ",71,0,0
0,"just a heads up. site's being wonky so will like probably post late today. flippin technical issues. ",102,0,0
0,"@skinnylatte its a great article but quite sad. we are the saddest pinnacle of evolution ",89,1,0
0,"goodbye jive test server - so very sorry to have to shut you down ",66,0,0
0,"i'm up  amy's coming around today so i have to clean my room ",61,0,0
0,"finishing the tax return... instead of making some tracks or enjoying the sun... ",81,0,0
0,"be offline ",11,0,0
0,"hoping my new kitten is well - as she isn't eating or drinking - hopefully just stress of a new place ",102,0,0
0,"@danielhcwong taylor 814ce --&gt; #&amp;$(#&amp;$!(@#$(!@#*$(#!( sweet mother of #@&amp;$(!@#($*(!@#*$(!@#&amp;$(!@#$&amp;!(@#!#@($... my livie is only 2900 ",157,1,0
0,"@elltotheice poor kid  damn all those people who want to cut there grass �__� ahaha! 15days&lt;3",100,1,0
0,"i'm wish i wouldn't have drank coffee all day long need sleep must sleep can't sleep ",88,0,0
0,"is feeling even worse..  cold cough sore throat.. the works ",62,0,0
0,"finally have the vintage logo of greatness over here now...kinda tough to do right now w/o a home computer  ... oh well someday",128,0,0
0,"is feeling weird today. happy and sad at the same time. and missing my people from italy  ilyyy &lt;3",101,0,0
0,"argh there goes my plans for friday... ",40,0,0
0,"@heidimontag : i dont know im in the uk so isn't out here yet  so jealous",73,1,0
0,"got formal invitation. what am i gonna do about my date? i should've said to put &quot;nick &amp; guest&quot;. ",111,0,0
0,"ande now i'm not sure i want to associate with such a violet product  may have a re-think about my screen name",110,0,0
0,"@markhardy1974 it is but i'm still waiting for my ride  #itm",60,1,0
0,"wish the sun would shine more.  i have a cute yellow dress to wear. come on sun. come out and play. stupid england.",115,0,0
0,"well my foot odor problem is def. back!  hmph. ",48,0,0
0,"the drawback to this is that every picture i take with my phone is broadcast and is sent with the file name as text.  #automationatacost",136,0,0
0,"@petemc they're horrible they're out to get me ",48,1,0
0,"dontcha just love microsoft corrupted open xml documents. ",58,0,0
0,"i have fucking shin splints!!!! im in pain.....drugs please......i never realised they could be so painful ",107,0,0
0,"@taratomes i applied to go on that - but my dad wouldn't drive me to manchester for the auditions ",98,1,0
0,"i have no idea how to use twitter.  no one wants to follow me cause i'm a bland person.",87,0,0
0,"@helenthornber i dunno but i used to get fruitsalads and blackjacks from the post office...we never got applejacks tho ",119,1,0
0,"my best friend amy is coming round today to i've got to clean the house  and i've got to find my amp cable",106,0,0
0,"where is my phone &amp; good foods? aaaaaaaaah  ",48,0,0
0,"the muppet whatnot workshop site is temporarily down apparently totally sold out &quot;working hard to get it back asap&quot;  hurry up y'all. ",145,0,0
0,"ednaiscool51 is up again yay! but all my videos are gone ",57,0,0
0,"@james_yeah gah poor illazilla and shame about the mutt  but best of luck  this time around!",93,1,0
0,"@ib3nji yeh i know but it wasnt on the showbags list in the paper the other day  i heard that they are broadcasting from the show on thurs",138,1,0
0,"@alexfoster  re cat. prob have amazing effect on vet bills too?  watch for changes in character of remaining cat-puss!",118,1,0
0,"need uuuuuuuuuuuuuu.....  http://plurk.com/p/n0vpg",50,0,0
0,"@sonnyjoeflangan goddammit i missed it  what 3 songs? xx",57,1,0
0,"@catq was so thinking of you family and friends. glad you're okay! but it's a black day for italy with all those people killed. ",130,1,0
0,"just had a great time... that is if i forget about the fight on the way back... ",80,0,0
0,"horrible weather ",17,0,0
0,"@davidblue someone spoiled it for me last week ",47,1,0
0,"@nicsknots  what up?",20,1,0
0,"cant eat drink or breath thanks to the bad throat infection ",61,0,0
0,"cant eat drink or breath properly thanks to the bad throat infection ",70,0,0
0,"shattered ",10,0,0
0,"'s nanna just passed away ",26,0,0
0,"having delay to 1500 ",21,0,0
0,"uni sucks! have to leave home at 12:00 to attend a lecture at 14:30 to 16:30.  &amp; roadworks everywhere - mt installing fibre cables.",135,0,0
0,"started his 12 week training it's going tobbr tough with so many birthdays currently at work    http://twitpic.com/2y81k",122,0,0
0,"it's so upsetting. ami's in agony and the vet can't see her until 6pm. my poor little thing ",92,0,0
0,"@matthewknight i don't know...! i can ping the site but it won't load at all for me...  i'm trying to contact dreamhost ",121,1,0
0,"no body ever replys to me ",26,0,0
0,"@edbehrens 'thanks for all the good luck! alas i wasn't good enough  don't really want to explain but thanks for everything i &lt;3 you all'",141,1,0
0,"cannot stop coughing  so much for sleeeping",43,0,0
0,"wet hair in my eyes. ",21,0,0
0,"@kevatkinson my bro and sis but very young mums working today so thought i would help out... i don't have any sun ",115,1,0
0,"having a coffee and going through my twitter facebook and other social networks ..... it seems to become a full time job to keep up ",133,0,0
0,"gets to speak to my boyfriend til about 3! so happy! but then cant speak to him til may! that may hurt a little!! ",114,0,0
0,"@princessbuddha im having the same problem.. i never drive anymore! ",68,1,0
0,"still up... sad i lost followers ",33,0,0
0,"a sad day i morn for my awesome car  http://twitpic.com/2y82e",61,0,0
0,"ok i think i'm finally done with work for the (yester)day. now for a beer and some tv before hitting the sack. back at it around 9am. ",135,0,0
0,"working my life away.. ",23,0,0
0,"examz coming.........really feeling helplessssss.. ",51,0,0
0,"creepy outdoor on the speedway: alli is now in portugal... seems not so good 4 losing weight  not healthy!",106,0,0
0,"@francesdath not bad transitioning being visited by many globe wandering gypsy queers at the moment... but you are missing ",125,1,0
0,"loaded with the cold  great fun!!!",34,0,0
0,"up early. my stomache is acting funny ",38,0,0
0,"has a headache...it wont go away and i dont want to od on panadol....lol....seriously though it hurts ",102,0,0
0,"http://twitter.com/freddybust/status/1463411617 - thats right! ",63,0,0
0,"maybe that was unclear... i'm planning to post on my own website later than usual today due to technical issues ",113,0,0
0,"does anyone else miss chatting in chat rooms? i do  but can't find  one i feel comfortable in suggestions please?",113,0,0
0,"vah. the dreaded lurgy strikes. i'm in dire need of tea chloroformed or otherwise. alas i'm off to asda for pizza no time for tea ",133,0,0
0,"the leeds festival twitter man has lied. there is no update. ",61,0,0
0,"going going aaand gone. poor moosie fell asleep in class   http://twitpic.com/2y82y",85,0,0
0,"is really fed up ",17,0,0
0,"swapping songs through email with carrie damn the tasman damn it to hell i wanna jam ",86,0,0
0,"damn it i still can't find a decent sized photo ",49,0,0
0,"@anjeebaby i'm fine if things are busy just gets hard at quieter times ",72,1,0
0,"essay finished 3605 words very pleased with self but dreading the return to project work ",92,0,0
0,"@violetscruk yeah off aberdeen on the miller platform the one the chopper left before it went down thew other day ",117,1,0
0,"immm sooooo lowwww ",19,0,0
0,"i still feel toss though i was better yesterday but actually realised im not when i woke up at 5am feeling sick ",113,0,0
0,"still have a lot of work to catch up on! ",41,0,0
0,"...  missed the gig ",20,0,0
0,"khb count low today despite the changing weather. ",50,0,0
0,"@dale__wood i love uni coffee????? bet you won't get this one. ilpc oh ps uni tomorrow pick u up at 12:52! ps 1000 word assignment!  arg",136,1,0
0,"now i'm having a hard time digesting disappointment ",52,0,0
0,"ready for friday at the ted!! go braves! &amp; stocking up on ricola cough drops &amp; dayquil b.c i have a cold from the constant weather change ",146,0,0
0,":s geen how i met your mother vandaag ",38,0,0
0,"no southpark for me ",20,0,0
0,"yay migraine to round of berlin ",33,0,0
0,"@sheritingle really busy  loads of projects to complete.",56,1,0
0,"so much for my roast tonight still frozen solid. ",50,0,0
0,"up since 3:00. going to be a looooong day. ",43,0,0
0,"i'm bleeding !  i shaved my legs and now i'm bleeding   haha i'm a loser xp",77,0,0
0,"just got reduced to tears by jeremy kyle!! off to the doctors now  i hate the doctors its so scary! arghhhh!",108,0,0
0,"i killed the eggnog thread on pj with my lame joke ",51,0,0
0,"@tommcfly hey no chance of adding brighton or eastbourne to the ucap tour? gutted im missing out this time round  i love you guys!",131,1,0
0,"i am really tired but cant go to sleep ",39,0,0
0,"@saturngirl ha ha ha *cap doffed*. okay you are right. camping in the cotwolds again for me.    ;)",99,1,0
0,"lol i did that then i was silly and thoght kb was the same as k  so its still not working. i doubt i will ever find one",120,0,0
0,"@xovince pssht! i miss u! u don't respond to me ",48,1,0
0,"@donniewahlberg   donnie!! when are you coming back to the uk? it's been toooo long  x",86,1,0
0,"went to the dentist today... totally as a last resort... totally broke now too!! god damn the dental industry needs competition policies ",137,0,0
0,"th�m m?t l?n n�i d?i ",25,0,0
0,"off too work .gunna miss the lush weather  .x",45,0,0
0,"@mandy_emmerson bummer hope your ok! ",38,1,0
0,"http://twitpic.com/2y867 - i miss thiss ",40,0,0
0,"wow its way too early to be awake.  lots to do though and software post at 8:30 so i actually have to be to work on time. boo...",130,0,0
0,"missin my son..he went home with my monster in law last night  i can't wait to get him back this afternoon after work!",118,0,0
0,"@iamloz_jspr ouch ",18,1,0
0,"@mirror_kiss no i don't have money i'm very upset too ",56,1,0
0,"@laz18 yeah i couldn't answer your call at work this arvo babe  my breaks are usually at 1ish so call then haha  i need credit sooo bad",135,1,0
0,"ugh i can't sleep because i'm not feeling so great.  ",54,0,0
0,"@foilly oh no! that's a shame  you'll have to find them the next time tim passes through. or organise a sydney feeter convention.",129,1,0
0,"oh no...kutner's dead   (watching house)",40,0,0
0,"so bored.. still no internet at home. ",38,0,0
0,"been sent to the naughty boys corner in work  http://twitpic.com/2y86s",70,0,0
0,"@triplejsr the new eminem single &quot;we made you&quot; it's got zero plays on aftermath's myspace  i wanna hear it soo bad",126,1,0
0,"i am wondering how to work this site ",37,0,0
0,"finally home from work ",23,0,0
0,"cant wait for easter but then after that it will be study time ",65,0,0
0,"back at work after a great weekend my brothers have left home and gone back to england though with my gorgeous nephews miss them ",131,0,0
0,"@nikrosser i don't think there is any kind of good stroke. i'll wait to hear from you. i love that little cat.  l xxx",117,1,0
0,"argh cant stop yawning ",23,0,0
0,"if you have a computer which isn't doing much (or a cpu core not doing much if you're technical) get in touch? i need processing power ",137,0,0
0,"my phone is broke.  too bad i could have been sending you exciting tweets today on how the city elections are going. election judge day!",136,0,0
0,"16km on bike. i'm all hot n sweaty  . the rem marathon continues.",65,0,0
0,"im trying to make a chicken soup like my mothers... but without a recipe.. this will be interesting... and i cant find matzah. ",128,0,0
